Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Date
cosmetics,SKU29,63.44755918520733,3,253,8318.903194617178,Female,45,5,67,7,Carrier B,8.100973145397031,Supplier 1,Maldives,16,329,7,39.29287558606575,Pass,3.878098936588488,Road,Route B,764.9353759407081,2020-01-20 06:41:44
skincare,SKU90,13.881913501359142,56,320,9592.633570280312,Non-binary,66,18,96,7,Carrier B,7.674430708112694,Supplier 3,Jordan,8,585,8,85.67596333579797,Pass,1.2193822244013883,Rail,Route B,990.0784725058112,2021-12-13 01:52:49
haircare,SKU22,27.67978088650196,55,884,2390.8078665561734,Unknown,71,1,63,10,Carrier A,9.56764892092304,Supplier 4,Madagascar,22,780,28,50.12083961297735,Fail,2.591275473211116,Rail,Route C,205.57199582694707,2022-12-11 10:08:38
skincare,SKU19,51.12387008796474,100,187,2553.495584991215,Unknown,48,11,94,3,Carrier A,4.742635882841877,Supplier 4,Puerto Rico,20,694,16,82.37332058799021,Fail,3.646450865417029,Road,Route C,477.3076310909034,2021-10-10 15:36:40
haircare,SKU5,1.6999760138659377,87,147,2828.348745975759,Non-binary,90,27,66,3,Carrier B,4.444098864382293,Supplier 4,Pakistan,10,104,17,56.7664755574318,Fail,2.7791935115711617,Road,Route A,235.4612367355375,2021-09-04 11:27:03
skincare,SKU36,9.813002578754052,34,963,7573.402457848733,Female,18,23,28,3,Carrier B,2.107951267159081,Supplier 2,Denmark,26,671,19,45.531364237162144,Fail,3.8055333792433537,Air,Route C,403.8089742481805,2021-03-26 19:45:34
haircare,SKU83,68.91124621160633,82,663,2411.754632110491,Unknown,65,24,7,8,Carrier B,4.949839577996949,Supplier 1,Tonga,20,443,5,97.73059380053304,Fail,0.7730061340672478,Road,Route A,682.9710182260933,2022-02-26 04:25:24
haircare,SKU5,1.6999760138659377,87,147,2828.348745975759,Non-binary,90,27,66,3,Carrier B,4.444098864382293,Supplier 4,Pakistan,10,104,17,56.7664755574318,Fail,2.7791935115711617,Road,Route A,235.4612367355375,2022-02-10 08:33:08
cosmetics,SKU92,47.71423307582023,44,276,2100.1297546259366,Male,90,25,10,8,Carrier B,4.469500026123601,Supplier 2,Azerbaijan,4,671,29,62.61269039561434,Pass,0.3334318252247392,Rail,Route B,230.0927825367629,2021-10-07 20:57:54
haircare,SKU76,69.10879954743032,23,241,5328.375984297758,Male,38,1,22,10,Carrier A,7.054538336836926,Supplier 2,France,25,985,24,64.32359779560022,Pending,2.1800374515822165,Rail,Route A,997.4134501331946,2022-08-27 22:53:49
haircare,SKU26,97.44694661789282,9,353,3716.493325894037,Male,59,16,48,4,Carrier B,6.507548621078551,Supplier 2,Armenia,26,171,4,15.97222975718176,Pass,2.119319736724923,Rail,Route A,617.8669164583772,2022-09-21 03:19:12
haircare,SKU83,68.91124621160633,82,663,2411.754632110491,Unknown,65,24,7,8,Carrier B,4.949839577996949,Supplier 1,Tonga,20,443,5,97.73059380053304,Fail,0.7730061340672478,Road,Route A,682.9710182260933,2021-05-30 23:41:44
haircare,SKU12,71.21338907536008,41,336,2873.7414460214413,Unknown,100,30,85,4,Carrier A,1.325274010184522,Supplier 4,Nepal,3,563,3,32.32128621342403,Fail,2.161253747555912,Road,Route B,402.9687890737706,2020-12-06 10:43:26
cosmetics,SKU7,42.95838438246007,59,426,8496.103813089838,Female,93,17,11,1,Carrier B,2.3483387844177805,Supplier 4,Somalia,22,564,1,99.46610860359912,Fail,0.3981771868506506,Road,Route C,802.0563118175586,2021-09-05 12:56:07
skincare,SKU52,98.03182965646508,1,820,9435.76260891213,Male,64,11,11,1,Carrier B,8.631052179768947,Supplier 1,El Salvador,10,727,27,9.166849148597151,Pending,2.1224716191438247,Air,Route C,602.8984988383834,2022-11-13 13:20:46
skincare,SKU80,91.12831835044432,75,872,8651.672682982065,Unknown,39,14,41,2,Carrier C,2.8331846794189746,Supplier 3,Lesotho,8,202,5,76.96122802382001,Fail,2.8496621985053308,Sea,Route B,787.7798504943445,2020-02-06 09:53:02
cosmetics,SKU29,63.44755918520733,3,253,8318.903194617178,Female,45,5,67,7,Carrier B,8.100973145397031,Supplier 1,Maldives,16,329,7,39.29287558606575,Pass,3.878098936588488,Road,Route B,764.9353759407081,2020-01-11 19:59:09
haircare,SKU0,69.80800554211577,55,802,8661.996792392383,Non-binary,58,7,96,4,Carrier B,2.956572139430807,Supplier 3,Tanzania,29,215,29,46.27987924050832,Pending,0.2264103608499251,Road,Route B,187.75207545920392,2022-03-25 12:09:00
haircare,SKU87,80.41403665035574,24,79,5133.846701086692,Male,5,7,55,10,Carrier A,6.575803797548535,Supplier 3,China,27,523,17,28.69699682414317,Fail,3.693737787839276,Sea,Route B,879.3592177349243,2021-02-19 07:42:02
haircare,SKU79,57.05703122110322,56,198,7888.723268427081,Non-binary,31,25,20,1,Carrier B,6.4963253642950445,Supplier 3,Egypt,5,228,12,57.87090292403628,Pending,0.1658716274806082,Air,Route C,351.50421933503867,2022-09-23 10:52:40
haircare,SKU74,3.170011413566155,64,904,5709.945295969287,Female,41,6,1,5,Carrier A,5.237654650037448,Supplier 4,Mauritius,1,919,9,80.58085215644782,Fail,0.3966127241099354,Rail,Route A,341.55265678322337,2022-06-22 14:40:20
skincare,SKU3,61.163343016437736,68,83,7766.836425685233,Non-binary,23,13,59,6,Carrier C,1.7295685635434288,Supplier 5,Eswatini,24,937,18,35.62474139712503,Fail,4.74664862064775,Rail,Route A,254.77615921928663,2020-02-21 08:12:55
haircare,SKU61,52.02874990329492,23,117,6885.589350896253,Unknown,32,23,36,7,Carrier C,9.030340422521949,Supplier 4,Poland,14,480,12,78.7023939688789,Fail,4.367470538205053,Air,Route A,164.36652824341942,2020-08-18 20:23:39
skincare,SKU67,87.75543235400107,16,513,9473.798032508335,Unknown,12,9,71,9,Carrier C,9.147811544710631,Supplier 1,Lebanon,10,198,11,7.057876146978231,Pass,0.1319554443118148,Sea,Route C,169.2718013847869,2021-02-18 09:31:27
skincare,SKU16,7.547172109791272,74,280,6453.797968176285,Female,2,5,78,1,Carrier B,4.191324585705502,Supplier 1,Vanuatu,3,399,21,77.10634249785001,Pass,1.012563089258049,Air,Route A,865.5257797712403,2021-08-05 05:28:25
cosmetics,SKU73,83.8510176813046,41,375,7910.886916140686,Male,17,25,66,5,Carrier B,1.5129368369160772,Supplier 4,Brazil,13,444,4,46.87023879761716,Fail,4.620546064513706,Road,Route A,866.4728001296578,2020-04-11 06:58:43
haircare,SKU84,89.10436729210225,99,618,2048.2900998487103,Unknown,73,26,80,10,Carrier A,8.381615624922631,Supplier 5,New Zealand,24,589,22,33.808636513209095,Pass,4.843456577118041,Air,Route B,465.457005963688,2020-07-01 19:41:04
skincare,SKU56,20.986386037043378,90,93,4767.020484344137,Non-binary,25,23,83,5,Carrier C,1.7744297140717396,Supplier 1,North Korea,24,826,28,12.836284572832753,Pass,1.173755495387454,Air,Route B,832.2108087060217,2020-05-23 07:36:56
cosmetics,SKU62,72.79635395558736,89,270,3899.746833729224,Unknown,86,2,40,7,Carrier C,7.291701388776776,Supplier 2,Myanmar,13,751,14,21.048642725168644,Pass,1.8740014040443749,Sea,Route C,320.8465157591116,2022-09-24 17:19:45
skincare,SKU56,20.986386037043378,90,93,4767.020484344137,Non-binary,25,23,83,5,Carrier C,1.7744297140717396,Supplier 1,North Korea,24,826,28,12.836284572832753,Pass,1.173755495387454,Air,Route B,832.2108087060217,2020-12-19 09:21:28
haircare,SKU48,76.03554442689172,28,29,7397.07100458718,Non-binary,30,16,9,3,Carrier C,7.0958331565551385,Supplier 2,South Korea,9,109,18,23.126363582464776,Fail,1.6981125407144038,Rail,Route B,768.65191395437,2022-10-02 21:24:09
cosmetics,SKU17,81.46253436923702,82,126,2629.396434845262,Female,45,17,85,9,Carrier C,3.585418958232342,Supplier 1,Norway,7,453,16,47.679680368355335,Fail,0.1020207549181761,Air,Route C,670.9343907924103,2021-08-19 23:35:19
haircare,SKU57,49.26320535073416,65,227,1605.8669003924058,Unknown,5,18,51,1,Carrier B,9.16055853538187,Supplier 2,Puerto Rico,21,588,25,67.77962298707814,Pending,2.511174830212707,Rail,Route A,482.1912386025281,2022-02-26 19:15:01
skincare,SKU9,64.01573294127854,35,980,4971.145987585558,Unknown,14,27,83,1,Carrier A,7.166645291048216,Supplier 2,Maldives,29,963,23,47.95760163495158,Pending,3.844614478767585,Rail,Route B,995.9294614986416,2022-02-27 01:54:51
cosmetics,SKU62,72.79635395558736,89,270,3899.746833729224,Unknown,86,2,40,7,Carrier C,7.291701388776776,Supplier 2,Myanmar,13,751,14,21.048642725168644,Pass,1.8740014040443749,Sea,Route C,320.8465157591116,2022-04-28 20:28:53
haircare,SKU79,57.05703122110322,56,198,7888.723268427081,Non-binary,31,25,20,1,Carrier B,6.4963253642950445,Supplier 3,Egypt,5,228,12,57.87090292403628,Pending,0.1658716274806082,Air,Route C,351.50421933503867,2021-02-22 06:23:23
haircare,SKU78,6.306883176111915,50,946,1292.4584179377562,Unknown,5,4,51,5,Carrier B,8.46704977086199,Supplier 5,Spain,25,858,21,71.12651472040338,Pending,4.096881332470452,Sea,Route C,323.59220343132216,2022-12-06 16:22:44
cosmetics,SKU33,64.7954350001556,63,616,5149.9983504080365,Non-binary,4,17,95,9,Carrier C,4.85827050343664,Supplier 5,Mongolia,1,251,23,23.853427512896133,Fail,3.541046012250923,Sea,Route A,371.255295519871,2020-03-03 04:22:34
skincare,SKU4,4.805496036345893,26,871,2686.505151567447,Non-binary,5,3,56,8,Carrier A,3.890547915870672,Supplier 1,South Korea,5,414,3,92.06516059871284,Fail,3.145579522833002,Air,Route A,923.4406317119222,2020-05-17 07:20:30
skincare,SKU16,7.547172109791272,74,280,6453.797968176285,Female,2,5,78,1,Carrier B,4.191324585705502,Supplier 1,Vanuatu,3,399,21,77.10634249785001,Pass,1.012563089258049,Air,Route A,865.5257797712403,2021-07-04 10:53:08
cosmetics,SKU71,6.381533162747966,14,637,8180.337085425443,Female,76,2,26,6,Carrier A,9.228190317052515,Supplier 2,Japan,2,258,10,30.66167747785956,Pending,2.078750607874969,Road,Route A,405.1670678888559,2022-09-12 01:47:40
cosmetics,SKU62,72.79635395558736,89,270,3899.746833729224,Unknown,86,2,40,7,Carrier C,7.291701388776776,Supplier 2,Myanmar,13,751,14,21.048642725168644,Pass,1.8740014040443749,Sea,Route C,320.8465157591116,2020-02-03 08:57:04
cosmetics,SKU23,4.324341185864164,30,391,8858.367571011484,Unknown,84,5,29,7,Carrier A,2.924857601145554,Supplier 5,Sweden,11,568,29,98.60995724270389,Pending,1.342291562722734,Rail,Route A,196.32944611241268,2022-12-26 02:22:36
cosmetics,SKU91,62.11196546396179,90,916,1935.206793507599,Male,98,22,85,7,Carrier B,7.471514084401146,Supplier 4,Belize,5,207,28,39.772882502339975,Pending,0.6260018582093946,Rail,Route B,996.7783149506238,2020-10-29 14:39:32
cosmetics,SKU7,42.95838438246007,59,426,8496.103813089838,Female,93,17,11,1,Carrier B,2.3483387844177805,Supplier 4,Somalia,22,564,1,99.46610860359912,Fail,0.3981771868506506,Road,Route C,802.0563118175586,2022-11-11 03:17:45
haircare,SKU22,27.67978088650196,55,884,2390.8078665561734,Unknown,71,1,63,10,Carrier A,9.56764892092304,Supplier 4,Madagascar,22,780,28,50.12083961297735,Fail,2.591275473211116,Rail,Route C,205.57199582694707,2020-08-30 13:32:52
skincare,SKU98,19.7546048668786,43,913,8525.952559683526,Female,53,1,27,7,Carrier B,1.409801095138073,Supplier 5,Lebanon,28,581,9,5.604690864371781,Pending,2.908122169351261,Rail,Route A,882.1988635470415,2020-12-08 10:44:59
haircare,SKU30,8.022859210526393,10,327,2766.342366866089,Male,60,26,35,7,Carrier B,8.954528315318015,Supplier 4,Vanuatu,27,806,30,51.63489340010933,Pending,0.9653947053523932,Road,Route C,880.080988247161,2021-05-09 15:55:59
skincare,SKU80,91.12831835044432,75,872,8651.672682982065,Unknown,39,14,41,2,Carrier C,2.8331846794189746,Supplier 3,Lesotho,8,202,5,76.96122802382001,Fail,2.8496621985053308,Sea,Route B,787.7798504943445,2022-01-24 13:40:22
cosmetics,SKU27,92.55736081240202,42,352,2686.457223575984,Unknown,47,9,62,8,Carrier C,7.406750952998074,Supplier 5,Azerbaijan,25,291,4,10.528245070042162,Fail,2.864667837883373,Sea,Route B,762.4591821556837,2022-08-21 08:10:04
skincare,SKU47,95.71213588093607,93,910,7089.474249934186,Male,4,15,51,9,Carrier B,8.97875075594997,Supplier 1,Bolivia,10,964,20,19.712992911293647,Pending,0.3805735867132137,Rail,Route A,581.6023550505868,2022-05-03 10:42:51
skincare,SKU11,90.63545998228868,95,960,6099.944115581452,Female,46,23,60,1,Carrier A,4.523943124316663,Supplier 2,Georgia,28,362,11,27.592363086663696,Pending,0.0211698213729943,Air,Route A,126.72303340940724,2022-04-14 12:01:47
haircare,SKU87,80.41403665035574,24,79,5133.846701086692,Male,5,7,55,10,Carrier A,6.575803797548535,Supplier 3,China,27,523,17,28.69699682414317,Fail,3.693737787839276,Sea,Route B,879.3592177349243,2020-07-21 13:52:15
haircare,SKU78,6.306883176111915,50,946,1292.4584179377562,Unknown,5,4,51,5,Carrier B,8.46704977086199,Supplier 5,Spain,25,858,21,71.12651472040338,Pending,4.096881332470452,Sea,Route C,323.59220343132216,2021-03-13 21:32:14
haircare,SKU30,8.022859210526393,10,327,2766.342366866089,Male,60,26,35,7,Carrier B,8.954528315318015,Supplier 4,Vanuatu,27,806,30,51.63489340010933,Pending,0.9653947053523932,Road,Route C,880.080988247161,2021-07-20 11:51:47
skincare,SKU90,13.881913501359142,56,320,9592.633570280312,Non-binary,66,18,96,7,Carrier B,7.674430708112694,Supplier 3,Jordan,8,585,8,85.67596333579797,Pass,1.2193822244013883,Rail,Route B,990.0784725058112,2022-01-24 11:29:45
skincare,SKU34,37.46759232984246,96,602,9061.710895507724,Unknown,1,26,21,7,Carrier A,1.019487570822119,Supplier 1,Tonga,4,452,10,10.754272815029331,Pass,0.6466045593720549,Road,Route B,510.3580004335235,2021-05-12 06:36:28
haircare,SKU54,31.146243160240854,11,622,6088.021479940859,Non-binary,33,22,61,3,Carrier B,4.305103471287636,Supplier 1,Brazil,26,497,29,30.186023375822508,Pass,2.478771975539748,Road,Route B,814.0699965821875,2021-04-08 18:23:52
haircare,SKU81,72.81920693031822,9,774,4384.413400045863,Unknown,48,6,8,5,Carrier B,4.066277501512044,Supplier 3,Botswana,28,698,1,19.789592941903603,Pending,2.547547121548712,Rail,Route B,276.77833594679885,2020-03-23 12:19:32
cosmetics,SKU35,84.95778681635043,11,449,6541.329344802465,Female,42,27,85,8,Carrier C,5.288189990327409,Supplier 1,India,3,367,2,58.004787044743765,Pass,0.5411540980605811,Sea,Route C,553.4204712303558,2020-04-07 15:28:30
cosmetics,SKU71,6.381533162747966,14,637,8180.337085425443,Female,76,2,26,6,Carrier A,9.228190317052515,Supplier 2,Japan,2,258,10,30.66167747785956,Pending,2.078750607874969,Road,Route A,405.1670678888559,2020-12-15 03:15:03
cosmetics,SKU59,63.828398347710966,30,484,1061.618523013288,Non-binary,100,16,26,7,Carrier B,7.293722596867728,Supplier 1,Austria,11,176,4,1.900762243519458,Fail,0.4471940154638232,Air,Route A,312.5742736100933,2022-05-21 22:33:53
skincare,SKU37,23.39984475261435,5,963,2438.339930470029,Female,25,8,21,9,Carrier A,1.5326552735904306,Supplier 3,Solomon Islands,24,867,15,34.34327746507538,Pending,2.610288084848113,Sea,Route A,183.9329680435944,2021-04-09 08:57:55
haircare,SKU68,37.93181238279032,29,163,3550.218432780992,Non-binary,0,8,58,8,Carrier B,1.1942518648849991,Supplier 2,Fiji,2,375,18,97.1135815634622,Fail,1.98346787217418,Rail,Route A,299.7063031181032,2020-04-06 22:00:11
skincare,SKU53,30.34147071121421,93,242,8232.334829425821,Male,96,25,54,3,Carrier B,1.0134865660958965,Supplier 1,Mauritius,1,631,17,83.34405899167797,Pending,1.4103475760760271,Air,Route B,750.7378406682709,2021-03-17 16:23:01
skincare,SKU13,16.160393317379977,5,249,4052.738416237866,Male,80,8,48,9,Carrier A,9.537283061108338,Supplier 5,Chile,23,173,10,97.82905011017328,Pending,1.6310742300715386,Road,Route B,547.2410051609685,2022-08-14 04:58:31
skincare,SKU19,51.12387008796474,100,187,2553.495584991215,Unknown,48,11,94,3,Carrier A,4.742635882841877,Supplier 4,Puerto Rico,20,694,16,82.37332058799021,Fail,3.646450865417029,Road,Route C,477.3076310909034,2022-08-09 07:50:08
cosmetics,SKU8,68.71759674852733,78,150,7517.363210631127,Female,5,10,15,7,Carrier C,3.4047338570830266,Supplier 4,Peru,13,769,8,11.423027139565695,Pending,2.709862691109961,Sea,Route B,505.55713422546415,2021-01-06 08:18:16
cosmetics,SKU96,24.42313142037338,29,324,7698.424765632117,Non-binary,67,2,32,3,Carrier C,5.352878043996809,Supplier 3,Nepal,28,648,28,17.80375633139127,Pending,3.872047681482133,Road,Route A,188.74214114905695,2020-10-04 05:42:42
haircare,SKU81,72.81920693031822,9,774,4384.413400045863,Unknown,48,6,8,5,Carrier B,4.066277501512044,Supplier 3,Botswana,28,698,1,19.789592941903603,Pending,2.547547121548712,Rail,Route B,276.77833594679885,2021-06-10 05:06:03
skincare,SKU69,54.86552851706979,62,511,1752.3810874841247,Non-binary,95,1,27,3,Carrier B,9.705286790120349,Supplier 4,Iran,9,862,7,77.62776581274817,Pending,1.3623879886491086,Air,Route A,207.6632062085756,2020-08-22 12:59:33
skincare,SKU1,14.84352327508434,95,736,7460.900065445849,Female,53,30,37,2,Carrier A,9.71657477143131,Supplier 3,Kazakhstan,23,517,30,33.61676895373,Pending,4.854068026388706,Road,Route B,503.0655791496692,2022-07-03 15:09:24
cosmetics,SKU29,63.44755918520733,3,253,8318.903194617178,Female,45,5,67,7,Carrier B,8.100973145397031,Supplier 1,Maldives,16,329,7,39.29287558606575,Pass,3.878098936588488,Road,Route B,764.9353759407081,2021-12-10 13:03:31
haircare,SKU5,1.6999760138659377,87,147,2828.348745975759,Non-binary,90,27,66,3,Carrier B,4.444098864382293,Supplier 4,Pakistan,10,104,17,56.7664755574318,Fail,2.7791935115711617,Road,Route A,235.4612367355375,2021-01-19 21:41:24
skincare,SKU80,91.12831835044432,75,872,8651.672682982065,Unknown,39,14,41,2,Carrier C,2.8331846794189746,Supplier 3,Lesotho,8,202,5,76.96122802382001,Fail,2.8496621985053308,Sea,Route B,787.7798504943445,2021-04-08 23:52:50
skincare,SKU40,80.54142417094033,97,933,5724.959350456265,Female,90,20,39,8,Carrier C,7.229595139736474,Supplier 1,Mozambique,18,793,1,88.17940710421746,Pending,4.213269430586566,Road,Route A,529.8087239806919,2020-08-04 07:46:30
haircare,SKU22,27.67978088650196,55,884,2390.8078665561734,Unknown,71,1,63,10,Carrier A,9.56764892092304,Supplier 4,Madagascar,22,780,28,50.12083961297735,Fail,2.591275473211116,Rail,Route C,205.57199582694707,2022-08-01 08:32:09
haircare,SKU30,8.022859210526393,10,327,2766.342366866089,Male,60,26,35,7,Carrier B,8.954528315318015,Supplier 4,Vanuatu,27,806,30,51.63489340010933,Pending,0.9653947053523932,Road,Route C,880.080988247161,2021-02-25 14:38:48
skincare,SKU19,51.12387008796474,100,187,2553.495584991215,Unknown,48,11,94,3,Carrier A,4.742635882841877,Supplier 4,Puerto Rico,20,694,16,82.37332058799021,Fail,3.646450865417029,Road,Route C,477.3076310909034,2021-05-11 14:16:17
skincare,SKU4,4.805496036345893,26,871,2686.505151567447,Non-binary,5,3,56,8,Carrier A,3.890547915870672,Supplier 1,South Korea,5,414,3,92.06516059871284,Fail,3.145579522833002,Air,Route A,923.4406317119222,2020-07-01 07:20:49
skincare,SKU20,96.34107243996338,22,320,8128.027696851192,Unknown,27,12,68,6,Carrier A,8.87833465092684,Supplier 1,Papua New Guinea,29,309,6,65.68625960848863,Pass,4.231416573534539,Air,Route B,493.87121531620585,2020-06-26 03:41:11
haircare,SKU74,3.170011413566155,64,904,5709.945295969287,Female,41,6,1,5,Carrier A,5.237654650037448,Supplier 4,Mauritius,1,919,9,80.58085215644782,Fail,0.3966127241099354,Rail,Route A,341.55265678322337,2020-07-27 15:10:52
skincare,SKU67,87.75543235400107,16,513,9473.798032508335,Unknown,12,9,71,9,Carrier C,9.147811544710631,Supplier 1,Lebanon,10,198,11,7.057876146978231,Pass,0.1319554443118148,Sea,Route C,169.2718013847869,2021-06-09 10:53:36
skincare,SKU86,19.99817694040422,18,223,1229.5910285649834,Unknown,32,14,22,6,Carrier B,1.4543053101535517,Supplier 1,Denmark,4,569,18,74.60896999519468,Pass,2.0515129307662465,Rail,Route A,264.2548898358665,2020-01-24 13:47:16
skincare,SKU60,17.028027920188702,16,380,8864.084349586436,Female,41,27,72,8,Carrier C,4.3813681581023145,Supplier 4,Switzerland,29,929,24,87.21305781513568,Fail,2.853090616649054,Rail,Route A,430.1690969751365,2021-03-11 06:28:03
haircare,SKU93,69.29083100290549,88,114,4531.4021336919095,Unknown,63,17,66,1,Carrier C,7.0064320590043945,Supplier 4,Madagascar,21,824,20,35.63365234334388,Fail,4.165781795424145,Air,Route A,823.5238458881558,2022-07-19 16:18:37
